UID,User_Name,Location,Number of Ratings,Mean Rating
260773,MandMBierGeeks,Lancashire,0,nan
733814,bmarshall,Berwick,0,nan
118781,aubie72,"Ft. Myers, FL",0,nan
1895538,Fuzz420,Louisville ,0,nan
236015,ajb200,Melbourne,0,nan
145671,mrjones7114,Tampa,0,nan
449267,Naspirate777,NC,0,nan
460800,lindsay11,Sheffield,0,nan
443683,christiandt,California / Trondheim / Oslo,0,nan
759793,carebear1054,"Jupiter,  Fl.",0,nan
991792,victormarsala,"New York, NY",0,nan
41532,jmacchlerie,"Denver, CO",0,nan
1113194,ckstarling,DFW via DSM,0,nan
1297775,nice-guy-brewing,New Jersey ,0,nan
1648844,ilikebells,"plano, tx",0,nan
3038818,RLozano9,Patterson CA,0,nan
1618358,alexsesing,Milwaukee ,0,nan
1484790,Pperistere,LV-426,0,nan
1071655,mbmikebronson,chicago,0,nan
3114490,Kajsm,Limburg,0,nan
108409,fuzzyglasses,New Haven,0,nan
1787746,Scnan,Zwolle,0,nan
202423,noblebombshell,Kemah,0,nan
453022,PapaNeuman,"Castle Rock, CO",0,nan
2110524,krizzy319,Milwaukee ,0,nan
2172242,MiracleBeerGuy,Hammond Stadium ,0,nan
2235103,Chrisjulit,"Lunenburg, Massachusetts",0,nan
1222953,Sparge_Pirate,"Yorba Linda, CA",0,nan
1626262,pugrockbeer,Wellington,0,nan
1290539,RudyBrews,Forestville Ca.,0,nan
2233460,JoshCasano,"Latham, NY",0,nan
618158,FrdNckYachtClub,Fredneck Yacht Club,0,nan
159212,jackal866,San Luis Obispo,0,nan
2893912,dclemens83,Sønderborg,0,nan
223507,alltravis,"Manila, Philippines",0,nan
157690,bshank87,"Bay Village, OH ",0,nan
108648,showell81,"Montgomery County, Maryland",0,nan
419,tbart,"Newtown, Connecticut",0,nan
166071,jpchristy,"Bloomington,  IL",0,nan
154743,Wibbeee,vetlanda,0,nan
292367,Oden,Stockholm,0,nan
487639,rlromanelli87,"Warwick, RI",0,nan
229197,Raider_Rensi,Rensi Ale Works,0,nan
1706436,bsm6241,Lüdenscheid,0,nan
301697,Brubs867,"Richmond, VA",0,nan
1467798,Sniper061,"Ellington,ny",0,nan
424599,Trephination,Pennsylvania,0,nan
523878,dr004,D's Brewhouse,0,nan
2693155,Timanttimatti,Hyvinkää,0,nan
161583,cenosillicaphobianist,Bedford,0,nan
1011850,jomipen30,"Austin, TX",0,nan
445084,MrBoombastic89,"Louisville, KY",0,nan
26877,dillisquid,"Reston, VA",0,nan
357432,Lousyd,"atherstone, warwickshire",0,nan
1641560,Islay,Saint Petersburg,0,nan
1009285,KingCharles,minnesota,0,nan
2076914,xohanlon,Beccles/Plymouth,0,nan
122112,donutcow11,MI,0,nan
789970,RickJillM,"Tampa, Florida ",0,nan
1608765,MrJoust,Milan Italy,0,nan
2866045,estanisquevedo,São Paulo,0,nan
841700,Kirkus_Maximus,Eastern Shore MD,0,nan
919160,tw1ns,"Mason City, IA",0,nan
2735712,CDP7,"Durham, NC",0,nan
885793,mrtinvan,"Vancouver, BC",0,nan
1100367,suitupalex,"Austin, TX",0,nan
105347,cjules13,Chiraq,0,nan
1306943,doccoland,"Tacoma, Washington",0,nan
3027295,Thefirm5,"Oswego, NY",0,nan
324188,Shanman80,Cincinnati ,0,nan
429716,PeerS,Sunnyvale,0,nan
2037459,fuzzmeister,Stockton on Tees,0,nan
1926028,wube,Pozna?,0,nan
228177,alexandra.nedstam,Malmö,0,nan
302155,griin,Florianópolis,0,nan
118370,mcceleste,Curitiba,0,nan
83408,mpfurlong,Chicago,0,nan
3092609,Daveke1985,Hertogjan ll laan Schijndel,0,nan
61451,ejschenck,"Bethlehem, PA",0,nan
728665,Tangence,"Austin, TX",0,nan
902625,RamRik,Amsterdam,0,nan
41955,bigploch,Baltimore ,0,nan
90314,Jeremia,"Turku, Finland",0,nan
2934885,Twitzke,Phoenix ,0,nan
206551,akaAlfie,Mass,0,nan
1197429,rgctobin,London,0,nan
1360767,pattyrbc,"Rochester, NY",0,nan
111384,davec86,Ohio,0,nan
1535967,Gussiaas25,Black Hills of South Dakota ,0,nan
901474,Wmartin,Forest Va. ,0,nan
1396632,Elliottjh,Aylesbury,0,nan
54973,lupita_changita,atx,0,nan
27892,,"Sydney, Australia",50,3.29
1672848,ArdenD,"Bakersfield, California ",0,nan
339496,Sinderimo,"Trondheim, Norway",0,nan
768361,watson-untappd,"Springfield, PA",0,nan
3132514,stephness36,Aberdeen,0,nan
440188,hsecolin,SW20 8BT,0,nan
21737,cfpike,"Winchester, VA",0,nan
601761,evilhead,Deep in the cut,0,nan
14024,laurakay316,Boston,0,nan
731081,beyerkr,Chicago,0,nan
1210102,Hoppedindahead,America!!!,0,nan
2068453,Vin1976,Nieuw Vennep,0,nan
480098,Alexis666,Uppsala Sweden,0,nan
1871597,cidjube,Goiânia - Goiás,0,nan
416732,Brianls72,Kansas City,0,nan
1803184,Ekornbakke,Oslo,0,nan
781281,Iamericbrown,"Elk Grove, Ca",0,nan
1643064,kirilk,"Sofia, Bulgaria",0,nan
2222740,Biagiaz,Rémni,0,nan
1427916,el_munuel,Helsinki,0,nan
1117466,BigSippah,Virginia Beach ,0,nan
2369397,chrisknowlton,Chicago,0,nan
837082,Fargo211,Camp Hill,0,nan
1526591,RSteen,Sweden,0,nan
194751,basvantetering,Roosendaal,0,nan
2870614,Paaavo,Kuopio ,0,nan
1684419,Bakkeramus,Freezing Street,0,nan
2037702,Otsen,Waterwolf,0,nan
154481,JP1999,DC,0,nan
2126130,EberAnguiano,Distrito Federal,0,nan
1010417,cmccammon,Austin,0,nan
435721,AIRMAX95JBC,"Atlanta, GA",0,nan
484054,Lcapoia,Ponta Grossa,0,nan
1805880,stephenthomas773981,Atlanta,0,nan
35337,cdudley,San Diego,0,nan
476740,dizzylizzy23,Seoul,0,nan
832496,turtlewax,"Groton, CT",0,nan
860622,MartinMulder,Amersfoort,0,nan
104300,chuqyang,"Washington, DC",0,nan
2401018,MrLePatron,London,0,nan
1427209,shakejunt33,Greensboro ,0,nan
2080301,diehardrider,163 lincoln street,0,nan
2270123,bjones19,Whitby,0,nan
2041866,JohnV13,Madrid,0,nan
387052,fullmike,NC,0,nan
2026048,Pelec,banjoland,0,nan
510206,JNS,CT,0,nan
35564,splax23,Royal Oak ,0,nan
2465209,spb7309,"Dexter, MI",0,nan
2003471,Kreefts,Amsterdam,0,nan
1137411,krigsvinter,Diepholz,0,nan
700379,bistressq,VA,0,nan
581196,dmslater,"Cardiff Road, Llandaff",0,nan
1897528,Fleskelund,Moss,0,nan
20074,ctyne,Madison,0,nan
3035073,mnmonk,Hertfordshire,0,nan
2802490,Gronhult,"Långgatan 38, Huskvarna",0,nan
359304,markgugs,"Wood Ridge, NJ",0,nan
1348166,Beerdisgood,Home,0,nan
1670268,boosincruisin,53943,0,nan
117514,Rygo,Bristol,0,nan
979102,allangtaylor,Aberdeen,0,nan
1676076,BeerTimo,Helsinki,0,nan
354269,tazzyhb,"Erie, PA",0,nan
500171,Jcolton12,Colin's Pub,0,nan
1580191,gunr8225,Manalapan,0,nan
2204670,RSamHue,"Andreas, Pa",0,nan
2319115,,Goor,50,3.8300000000000001
3097385,hop_juice,Aberdeen,0,nan
658986,marazz,Poznan,0,nan
958601,dringenberg,"Peoria , IL",0,nan
91240,AllForBeer,"Sydney, Australia",0,nan
2347402,jzp1116,Budapest,0,nan
140473,iworkatinitech,"Long Island, NY",0,nan
656195,,Govan,50,3.645
1417387,WikipediaBrown,Germany,0,nan
1006639,Metalice,London,0,nan
1150087,MatthewPlus,"Tampa, Florida",0,nan
899427,NicoRolo,Québec ,0,nan
209882,sembo002,"Minneapolis, MN",0,nan
1251031,Floki,Utah,0,nan
2044902,rockabillyjunkie,"Macon, Georgia",0,nan
817873,Mochalab,Guelph - Canada,0,nan
1341552,Terrychatburn,Halifax England,0,nan
1367175,sirhaWk,Nannestad,0,nan
1612548,Heatleader,Falkirk,0,nan
1246105,BrianSullivan,Dover,0,nan
123375,seann,san francisco,0,nan
1102229,Steve-K10,The Wellness Center,0,nan
183248,dwsmith6,"Detroit, MI",0,nan
323170,jent6869,"Bothell, WA",0,nan
121561,RickGks,"Lawrence, Kansas",0,nan
369884,TagAndy,Derbyshire,0,nan
154323,mb3476,Xanadu 14,0,nan
282679,sethparmer,"Milwaukee, WI",0,nan
420501,_chazy_,"Hbg, PA",0,nan
3160302,Dedpoet,"Troy, MI",0,nan
1100998,cool_sauces,Kalmazoo MI,0,nan
416116,mikebrady,Luton,0,nan
1720879,Smiddeh,Groningen,0,nan
1442980,strangelove,Brooklyn,0,nan
1545811,hummelstajake,Uppsala,0,nan
2830217,rachelant,"Cleveland, OH",0,nan
729371,Brewkowski1,LÅ,0,nan
314376,oakgrovebrew,in the Pines,0,nan
1013517,amagajr,Seattle,0,nan
1070410,jamespnovak,"Simpsonville, SC",0,nan
1002942,Bottle_Top_Sniper,Maryland,0,nan
1132467,Benjaminkhlaw,Hong Kong,0,nan
110154,B-radLSX,Marshalltown,0,nan
162845,TechBuzz,Virginia ,0,nan
286417,Jaimeluanco,Luanco,0,nan
245626,Prometheus151,New York ,0,nan
870318,brocklanders028,Fort Worth,0,nan
1182534,BeerChiaper,Beer Cave,0,nan
1143000,Mykey07,Los Angeles,0,nan
521245,brewinchief,"Fredericksburg, VA",0,nan
15993,AndySD,"San Diego, CA",0,nan
413012,AlexG,Southwest Garden,0,nan
413016,,"Berwyn, IL",50,3.3650000000000002
99832,jfyke,Georgia ,0,nan
1140187,MCBA_Meridian,"Meridian,Ms",0,nan
1385557,cstntm,Grove City,0,nan
1750799,Craiggloeckler,"Port Orange, FL",0,nan
1072289,RKing44,Boston,0,nan
1380033,mohnatii,"Moscow, Russia",0,nan
1492762,,"kanagawa , japan",49,4.0102040816326534
43869,davidcroushore,"Washington, DC",0,nan
43864,GebuisR,Breda,0,nan
2250093,paul1960,Northamptonshire ,0,nan
888758,KongBT,Oslo,0,nan
1147666,mateuszk,Poznan,0,nan
911510,IAC1981,"Broadview Hts., Ohio",0,nan
2191807,TheTravelingBeerd,New England - United States,0,nan
427627,Gustavobvg,Recife-PE Brasil,0,nan
905642,lordette84,Somerset,0,nan
342544,cincytk,Cincy Ohio,0,nan
3097598,EricWay,CT,0,nan
23065,First_Angle,melbourne,0,nan
155752,sheila_guidry,"Prairieville, LA",0,nan
2915830,PolNisse,Molde,0,nan
2170398,Witte1978,Anywhere bier is,0,nan
194201,robhooper,Philadelphia,0,nan
1766289,johnbragoli,"Newtown, CT",0,nan
1060724,emarkvi1,pittsburgh pa,0,nan
1229980,misterskinz,New York,0,nan
1705278,kchatt2,Casa de Chatt,0,nan
1134528,Andyrae,New Plymouth,0,nan
819806,BmbGary,"Windham County, CT",0,nan
181999,Ghost71Rider,Chattanooga ,0,nan
1337019,pint_me_towards_the_beer,"Schenectady, NY",0,nan
532451,jgascon,Denver,0,nan
2029275,Skvidlipz,"Norrköping, Sweden",0,nan
756612,Leighabee,"Flagstaff, AZ",0,nan
966488,sihvju,Finland,0,nan
457555,ER-Dutch,Nebraska,0,nan
3168296,CreativeM,Oirschot,0,nan
428635,srupprecht,Vienna,0,nan
77058,Kenyonthug,"Springfield, VA",0,nan
1813375,MChosay,Saint Clair Shores ,0,nan
2026496,malev0lent1,Florida,0,nan
2396780,deadstroke,Stafford VA,0,nan
2883028,Haeze_S,Amsterdam,0,nan
572851,Markdeyo,"Nashville, TN",0,nan
1255419,hi_ra_j,Tokyo,0,nan
312129,Knutas,Stockholm,0,nan
352544,Thejay6,"Plantation, FL",0,nan
1843236,johnkevensen,tr.heim,0,nan
389145,Svenio_g,Mechelen,0,nan
229251,pfinnan,illinois,0,nan
918953,Ace68W85,"Pittsburgh, PA",0,nan
2311153,PhilProost,Lichtaart ,0,nan
107751,e13hansen,"Quincy, MA",0,nan
423194,BBender,SE PA,0,nan
452159,gata4554,"Baton Rouge, LA",0,nan
1952101,ashlar1077,Chester Le street,0,nan
243063,exx,"Madison, WI",0,nan
1966976,TToedtli,Vancouver WA,0,nan
293750,ryndam,"St. John's, NL",0,nan
962011,HeyPatty77,"Nanuet, NY from Secaucus, NJ",0,nan
85438,zupancis,"raleigh, nc",0,nan
1287828,suncitytexas,Washington,0,nan
445926,MatStace,London,0,nan
2511964,Mdevans9999,Evans Compound,0,nan
683246,Bueller88,"Frankfurt, Germany",0,nan
2585277,FumblesOBrien,"Fort Worth, TX ",0,nan
548121,k-x-k,Brussels,0,nan
1656283,Nordlichtbrauer,Hamburg-Sinstorf,0,nan
3534,bmorebrian,Baltimore,0,nan
348207,jeffreythunders,Norwich,0,nan
79300,minks,pittsburgh,0,nan
1562429,vcarrjr,San Antonio TX,0,nan
1763930,rbrown985,"Marlborough, Massachusetts",0,nan
774705,craigsloman,London,0,nan
122734,thirdbassist,"Rockville, MD",0,nan
1354820,MartinoBricolino,Steenbergen,0,nan
376569,Sofa666,Egersund,0,nan
1397129,sonicsloth,Oslo,0,nan
2035248,Tom_traver,"Greenville, SC",0,nan
1107698,puopa,Tampere,0,nan
1116885,Stefanheemers,Hoboken,0,nan
2153119,Ardbeg65,Shanghai,0,nan
1083151,TaylorBenson,"Richmond, Va",0,nan
835581,Pebs314,Shenanigans Home Beergarden,0,nan
206926,bmhollander,Simsbury CT,0,nan
1018408,ruthabelle006,Minneapolis,0,nan
1610262,michalkam,Poznan,0,nan
129082,SHRZFUN,PA,0,nan
2919160,Tarciomodesto,"Utrecht, NL",0,nan
255332,CoCoBear,Pittsburgh ,0,nan
757391,keithmoon,Barnsley,0,nan
140062,Captaincanada84,"Asheville, NC",0,nan
2853930,EthanJamesClark,"Cedar Falls, Iowa",0,nan
1019292,Simbaaa87,Pat's Brewdungeon,0,nan
532667,JCzapJr,Pittsburgh ,0,nan
1333372,eldrinko1989,"Stockton, CA",0,nan
1263428,arrrdubya,Chinhae,0,nan
962160,Catman9011,"Claremont, CA ",0,nan
3079091,Xm_hammer,"916 w. Augusta ave. Phoenix, ax 85921",0,nan
1932466,alpolden,"Manchester, United Kingdom",0,nan
386175,joeskins,"West Milford, NJ",0,nan
662659,Ubergrizz,"Dunfermline, Fife",0,nan
2828206,ImperialDestroyer,Rochester NY,0,nan
32414,tcbeerguy,"Traverse City, MI",0,nan
486889,leannek,"Lawrence, KS",0,nan
94238,rolandblunts,CA,0,nan
592792,facesnorth,Poconos,0,nan
1653296,tomrozb,Warsaw,0,nan
2450603,LorentzOfArabia,Trondheim,0,nan
1096642,Happilylj,"Asheville, North Carolina",0,nan
32831,reyesortizja,chicago,0,nan
439807,MrFish,Louisville,0,nan
49842,AZbrewmaster59,"Wylie, TX",0,nan
1267461,lance24,Hanover PA / Grand Junction CO,0,nan
231977,Magi_Mack,"Lower Garden District, New Orleans, LA",0,nan
813039,Henkan_x,Backagårdsvägen,0,nan
1620437,Dennisfavier,De Bilt,0,nan
2207289,Benmarkshelly,"Goshen, IN",0,nan
2086512,jeffzep,"Hartland, WI",0,nan
21974,gsche,Orlando,0,nan
2151325,Asbamsen,"9230 Svenstrup, Denmark ",0,nan
164165,dunkindrewski,"Portland, Maine",0,nan
932390,Satyros,Home,0,nan
160453,donbucknall,Sittard,0,nan
44859,HippityHop,"Hamburg, NY",0,nan
619942,walderhaug,Norway,0,nan
114898,GKuck,"Tulsa, OK",0,nan
170176,bigboas,"Utica, New York",0,nan
2994478,Steampunkphreak,World 3-2,0,nan
308716,MichaelBodhiRogers,The James Macumber House,0,nan
734971,KristenNoel,Plymouth ,0,nan
463393,bubbafat,Raleigh,0,nan
1065650,pohorne,"Drammen, Norway ",0,nan
158562,shanesteeves,"Quispamsis, New Brunswick",0,nan
1040926,awilliamse,Desert Urban Sprawl,0,nan
620876,helgefredriksen,"Brislingveien, Stavanger",0,nan
464642,bluegbb,Marquette,0,nan
2210093,dcemm16,San Francisco,0,nan
332188,Johnhoud,"Houder-Land, Tinley Park,IL",0,nan
407198,robhoogvorst,Sassenheim,0,nan
2281629,Hop2gone,"Farnborough, Hampshire",0,nan
1196343,jwebsta32,"Kennebunk, Me",0,nan
7941,rstrauss,St Louis,0,nan
1482992,Nick_M,Tacoma Wa,0,nan
1203223,Catschew,Ct,0,nan
2096606,Freakmeout,Sweden,0,nan
136469,enjoi411,"south bend, in",0,nan
708357,nickerman,Leiden,0,nan
2764173,Chuddy,Indianapolis,0,nan
225354,Lipengr,The Republic of Texas,0,nan
2399515,nikhau,Stockholm,0,nan
124730,Layne,Houston,0,nan
2838804,ChristopherFryer,Colchester,0,nan
1164866,PHockley,New oxford ,0,nan
207514,DonDanzone,Stockholm,0,nan
604483,asabrantes,chapel hill,0,nan
3029573,Christybazan,San jose,0,nan
1099622,SavoryChef,"Sparks, NV",0,nan
607553,bjpatton,"Erlangen, Germany ",0,nan
1531395,surgeoni,Ogeli,0,nan
2319148,whodaze,"Dayton, Ohio",0,nan
354128,lostsatellites,"Chaska, MN",0,nan
822517,Rklene,"Indianapolis, Indiana",0,nan
1325835,Kockachock,Singapore,0,nan
2746580,Deckard007,Seattle,0,nan
711359,MotorDevil,"Tilburg, Netherlands",0,nan
1271928,RigeldeOrion,Waremme,0,nan
758893,Redbeav,Akron Ohio,0,nan
228043,aspenbrock,"Colorado, USA",0,nan
345378,Dion_H,"Nijmegen, NL",0,nan
247132,kevybaby,I love IPA's. Especially IIPA'!,0,nan
192417,smithc30,Michigan,0,nan
635495,IsJustaCigar,37804,0,nan
287221,Laine_vdb,Berlaar,0,nan
2258226,MasterNL,Netherlands,0,nan
692529,rotor_racer,Sydney,0,nan
235029,Yoo,"Sumida, Tokyo",0,nan
673630,SmooothHoperator,"Hampton Roads, VA ",0,nan
413204,dccoor,Santa Barbara,0,nan
1048343,Jaklin,"Tromsø, Norway",0,nan
30302,younglefty,"Snellville, GA",0,nan
1971849,Arsenalfankc,Kansas City; generally,0,nan
3123510,phabietto,Bergamo,0,nan
81013,anorman,"Copenhagen, Denmark",0,nan
803342,ptrkllpry,Narberth PA,0,nan
2361893,Oleoleboycey,Wigan,0,nan
780667,rjollos,"Seattle, WA",0,nan
1414086,tuesdayhula,"Buffalo, NY, USA",0,nan
615298,MooseyDrool,"St. Charles, MO",0,nan
212239,caioiglesias,Sao Paulo,0,nan
1339942,NeilHollis,Huddersfield ,0,nan
361685,ABSTRACTlegend,"San Jose, CA",0,nan
1331376,Propperlike,Mount Pleasant ,0,nan
36604,SurlyGirl,"Right here, right now",0,nan
956660,Mike_drinks,"Keyport, NJ",0,nan
2562797,icehawk55,"Tijeras, NM",0,nan
3075741,NikitinaKris,Podolsk,0,nan
2782734,Bretto17,"Sydney, Aust",0,nan
455347,bumps,shrewsbury,0,nan
367600,edwardgeorge,London,0,nan
2626629,NickNap,"Revelstoke, BC",0,nan
89765,jerksa41,Wadsworth Ohio ,0,nan
1539735,markuswall,Lund,0,nan
1925813,Maracuja05,Mainz,0,nan
137024,AndyW10,Italy,0,nan
436902,Arverm,"Delaware, OH",0,nan
633141,JohnWiewel,"Dallas, TX",0,nan
596187,benmiller80,NC ,0,nan
13010,Bobbythejew,DFW,0,nan
108810,kennsysmith,Sydney,0,nan
2906736,matthewdoyle1982,Perth,0,nan
1979275,zoeterMeerman1975,Zoetermeer,0,nan
1326052,gri_ch,St Petersburg,0,nan
565966,Lilgerm74,Casa de Little,0,nan
3155832,jfryman,Nashville,0,nan
1406248,DownHomeBrewery,"Nagoya, Japan",0,nan
1305498,acarley,nj all day,0,nan
2239604,Mrknrk,"Columbus,  OH ",0,nan
1273218,StaceyCakes,"Englewood, FL",0,nan
1002730,doc_86,Barneveld,0,nan
43541,Fairgrieve,San Francisco,0,nan
699291,Jasonbeck14,"Footscray, Australia",0,nan
1932161,Paxsimius,"Austin, Texas, Greater Earth",0,nan
2139054,JayCee3,Krokslätt,0,nan
1778127,woodsyr,Sheffield,0,nan
149462,dinoruss,"Urbana,il",0,nan
1201635,Tone1,"Farnborough, Hants.",0,nan
1925163,mstordal,Fornebu,0,nan
1601391,FATC1TY,Georgia ,0,nan
15111,RottenAZ,"Phoenix, AZ",0,nan
551588,TheNobleman,HSH,0,nan
1655773,,"Le Kremlin-Bicêtre, France",37,3.6621621621621623
482375,indyblue9,Indy,0,nan
1956321,Gplasterr,Plano,0,nan
586313,JohnFalcoGarcia,"Shreveport, La",0,nan
1724641,The_preppy_redneck,Belmont NC ,0,nan
1027213,MIcroBrewKing,Micro Brew Kings,0,nan
1488225,Hobgoblinmatt,Swanwick,0,nan
318382,elitisti,Helsinki,0,nan
1937693,jakerehtmeyer,"The Woodlands, TX",0,nan
66333,geekmd,"Salisbury, NC",0,nan
240216,nwrightjr,"Clive, IA",0,nan
21955,Netclectic,"Glasgow, Scotland",0,nan
144414,saywhen67,Chicago,0,nan
471388,aaronconnor,"Casa de Connor, East Greenbush, NY",0,nan
1261830,jannew68,Åland,0,nan
692031,Mendezj20,"Buffalo (Pegulaville), New York",0,nan
1616182,NEbeast,NE Portland ,0,nan
2339674,HopHeadJ,Planet Earth,0,nan
506461,Mikclassic,Why,0,nan
1005107,TheTravelingCircusClothing,San Diego CA,0,nan
1418695,Tempelbier,"Sluispad 12, Oosterzee",0,nan
1032544,dan8mx,"Lakeville, MN",0,nan
970705,ezgoer75,new york,0,nan
858937,amaximus167,Austin Texas,0,nan
4921,mE_LOn,Harrisburg,0,nan
1435652,usl78,"Adelaide, South Australia",0,nan
2160655,OkoleMaluna44,North Dallas,0,nan
491950,KennanMcArtor,"Pittsburgh, PA",0,nan
278591,Wlaird,"Lancaster, California",0,nan
4698,eltonmayfield,"Olathe, KS",0,nan
212941,Allen13,Horsham,0,nan
2281240,chris_d2,Manchester,0,nan
563676,Maciek,Mont Saint Hilaire,0,nan
3139078,flippefish,neerhespen,0,nan
1481558,Mikecurtisnj,Point pleasant,0,nan
868598,whbear,Oslo,0,nan
1798075,BretA,Charlotte NC,0,nan
603920,JayGreezy,"Sumter, SC",0,nan
912832,apw5508,Lancaster,0,nan
191910,rwhite502,Earth,0,nan
1081081,jodybeans,Sydney,0,nan
33626,mbcolella,Connecticut,0,nan
122313,TheBeerBaroness,"St. Cloud, MN",0,nan
291947,bitterbill,Casper Wyoming,0,nan
653373,DrinkBeers,"New York, NY",0,nan
271469,krow,Austin ,0,nan
74555,IchTrinke,Minneapolis,0,nan
2104056,Nightmarenova1972,Maryland ,0,nan
82075,jwilloughby46,"Miami, Florida ",0,nan
96518,cmspearman,Philadelphia,0,nan
2485357,Biggio3000,Home,0,nan
217953,DvlDog,"LeRoy, Illinois",0,nan
1063691,JJonez,Atlanta ,0,nan
649590,atom420,The 425,0,nan
128001,floodiii,Texas,0,nan
221020,dotcal604,Vancouver,0,nan
200626,thedice,Louisiana,0,nan
634197,lekman,Hitchin,0,nan
3159280,brlock,Detroit,0,nan
3154826,Huntingbear,Poznan,0,nan
1148547,fraz13r,Florida,0,nan
1621473,hbachman23,"Los Angeles, CA",0,nan
406673,jjmart,"Massillon, Ohio",0,nan
1074232,Evhu,"Oslo, Norway",0,nan
379650,lucasfonsecarosas,"São Paulo, Brazil",0,nan
83527,mostocritico,São Paulo,0,nan
1564204,SirChuckles,Indianapolis,0,nan
560806,TommySivertsen,Trondheim,0,nan
23914,rpdriscoll,"Boise, ID",0,nan
2398530,UnMade,Brisbane,0,nan
746803,BrewCavern,Nottingham,0,nan
123769,ganimal32,"Olympia, WA",0,nan
1255894,williammontalvo,United States,0,nan
2964342,blatantlocalism,new hampshire,0,nan
1909596,stefanomora,"Milan and sometimes Ravenna, Italy",0,nan
77353,tubaguy68,"Carlsbad, CA",0,nan
410708,DeepBlueVsSiri,Dallas,0,nan
1987317,ebrocpmusa,"Chesterfield, Virginia",0,nan
2727987,pearljams,Medford NJ,0,nan
1148423,Burritosforpeace,"Concord, NH",0,nan
2451376,FFIFFTY,Sickla,0,nan
1213037,Deanov69,Deano's Theater,0,nan
1766041,Glussus,Västerås Sweden ,0,nan
1249544,Jura-zg,Zagreb,0,nan
1665586,Dm460758,"Lisle, Illinois ",0,nan
1947937,toriesfav8981,"Orlando, Florida",0,nan
779212,TheBeholderofMetal,Southampton,0,nan
828410,Chameaumagique,"Saint-Jean-Port-Joli, QC",0,nan
687305,UberSprite,Kornaoohof Haus,0,nan
959760,Junta,"Paris, France",0,nan
40199,jodan,CA,0,nan
1109191,cyurgabe,"Phoenix,  AZ",0,nan
2228352,SykoPath,Cannon Bar,0,nan
45091,fessland,"Albany, NY",0,nan
53053,yoink7,"Berkeley, CA",0,nan
1005600,Jimble14,Grand Rapids ,0,nan
186896,8-1966,Wirral,0,nan
38612,Stuu666,Edinburgh,0,nan
724102,Shurikane,Montreal,0,nan
2442952,Pixelboyyy,Kingston UK,0,nan
1525062,neanderh,"Brasília, DF",0,nan
609378,peter1224,Stein,0,nan
2149841,sskcoffee, Bartlett,0,nan
2634585,Nitsujcad1,Vermont,0,nan
1351161,GREENbikeCam,The SLC,0,nan
412440,No1Smitty,Modesto,0,nan
1204271,Fantisimus93,"Samobor, Croatia",0,nan
675075,Smithdc33,"San Diego, CA",0,nan
969694,Djboogaloo,Tokyo,0,nan
2391246,Chsyhkr,Greensboro,0,nan
375515,Brandonsdrunkagain,Dallas,0,nan
1897172,kjellfrost,Hedesunda,0,nan
284918,fisher29er,Hamilton Ontario,0,nan
511149,joelsephor,Minnesota,0,nan
218176,insta_otis,"San Jose, CA",0,nan
906878,southriverbrewing,Boston,0,nan
1355880,IamNilla,"Salem, Oregon",0,nan
1967182,Taro0403,Tokyo,0,nan
991616,Nehek,Trondheim,0,nan
173857,Iceberg1130,Ohio,0,nan
76092,brewpubguy,"Sarasota, Fl.",0,nan
1209339,Frank_R,Alkmaar,0,nan
939110,JessicaElle,"Toowoomba, Queensland",0,nan
1974771,Toelie,Venlo,0,nan
3000007,Dutchguy51,Netherlands,0,nan
129012,Tibas,Brazil (Brasília),0,nan
696230,DingoMcBruce,Phyrania,0,nan
2260578,horn666,Kharkiv,0,nan
95664,stensonconqueso,Chicago,0,nan
2313059,jdhgoble,PA,0,nan
779838,davemaclean,Forest of Dean,0,nan
39904,bobbylikesbeer,"Cleveland, OH",0,nan
246819,CharlieDuke,New Jersey,0,nan
960509,,"Dalarna, Sweden",50,2.5649999999999999
682036,pacdaddy25,"Columbus, OH",0,nan
2293761,,Chicagoland,49,4.2806122448979593
103390,joecast,Hobart,0,nan
19143,lpl_1980,Campinas-SP,0,nan
901359,harryfb,Glasgow,0,nan
924938,ccurrid,"Boston, Ma ",0,nan
367111,Zerat,Staffordshire,0,nan
1159503,D_Struct,"Lufkin, TX",0,nan
336073,arkurzynski,"Combined Locks, WI",0,nan
719569,jussiryynanen,Helsinki,0,nan
495202,pweiss89,"Bowling Green, OH",0,nan
2716017,KenWhacksIt,San Diego,0,nan
390169,PubTime,Sheffield ,0,nan
2760821,MariketerPelle,Zwolle ,0,nan
38172,stinkybean,Earth,0,nan
128369,JeffroBodine,Carrboro,0,nan
188686,GFvonB,"Denver, CO",0,nan
2059409,Dritsch,Illinois,0,nan
1898490,soltri,Hundvåg,0,nan
302974,StokedBrew,"Olympia, WA",0,nan
332536,BrianRyder,San Diego,0,nan
819528,sneakychi,Sweden,0,nan
1476872,slytharipper,calgary,0,nan
512292,jorryt,Zwaag,0,nan
819285,rodolphocoutinho,Recife - PE | João Pessoa - PB,0,nan
2872655,FAST420A,Tampa,0,nan
50626,spominski,Merrick ny,0,nan
238839,TheAtomicpunk,"Go home, the earth is full.",0,nan
2950577,Fnusa,Sveg,0,nan
989522,TheGeneral116,"Pittsburgh, PA",0,nan
111324,,upstate ny,50,4.5300000000000002
2207046,madonna_ann,st. louis ,0,nan
